Unnamed: 0,code,name,description,material,size,fragm,cultlayer,execorg,survyear,artifact_id,group_key,image_file,image_path,image_exists,object_type,material_group,integrity,part_zone,split
12501,Нейш3А-2018-1469,Крышка,Крышечка фарфоровая круглая клейменая,Фарфор,"Д=7,5 h=1,5 см",Целый,Современный строительный мусор,,,Нейш3А-2018-1469,Нейш3А-2018-1469,Нейш3А-2018-1469_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-1469_orig.jpg,True,крышка,porcelain,whole,unknown,train_inner
12504,Нейш3А-2018-1476,Тарелка,Тарелочки?прозрачного бесцветного стекла с волнообразным краем и рельефным цветочным орнаментом снаружи донца профиль,Стекло,"Д=7 h=1,2 см",Фрагмент,Темно-коричневая супесь,,,Нейш3А-2018-1476,Нейш3А-2018-1476,Нейш3А-2018-1476_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-1476_orig.jpg,True,тарелка,glass,fragment,base,train_inner
12511,Нейш3А-2018-1509,Тарелка,"Тарелки фаянсовой с пятнистым орнаментом внутри (красный, зеленый) клейменой профиль",Фаянс,"Д=10+ д=6,5+ см",Фрагмент,Темно-коричневая супесь,,,Нейш3А-2018-1509,Нейш3А-2018-1509,Нейш3А-2018-1509_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-1509_orig.jpg,True,тарелка,faience,fragment,profile,train_inner
12574,Нейш3А-2018-1660,Блюдце,Блюдца фарфорового с золотистым линейным орнаментом внутри клейменого профиль,Керамика,"Д=13,8 д=7,2 см",Фрагмент,Современный строительный мусор,,,Нейш3А-2018-1660,Нейш3А-2018-1660,Нейш3А-2018-1660_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-1660_orig.jpg,True,блюдце,ceramic,fragment,profile,train_inner
12585,Нейш3А-2018-1671,Крышка,Крышечка белого непрозрачного стекла круглая,Стекло,"Д=7,7 h=1,3  см",Целый,Строительный мусор с включением битого кирпича,,,Нейш3А-2018-1671,Нейш3А-2018-1671,Нейш3А-2018-1671_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-1671_orig.jpg,True,крышка,glass,whole,unknown,train_inner
12594,Нейш3А-2018-1685,Тарелка,Тарелки фаянсовой с синим цветочным орнаментом в стиле деколь внутри клейменой профиль,Фаянс,Д=25 д=15 см,Фрагмент,Современный строительный мусор,,,Нейш3А-2018-1685,Нейш3А-2018-1685,Нейш3А-2018-1685_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-1685_orig.jpg,True,тарелка,faience,fragment,profile,train_inner
12600,Нейш3А-2018-1719,Блюдце,"Блюдца фарфорового с растительным орнаментом (серебристый, красный, зеленый) внутри профиль",Фарфор,Д=11+ д=7 см,Фрагмент,Темно-коричневая супесь,,,Нейш3А-2018-1719,Нейш3А-2018-1719,Нейш3А-2018-1719_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-1719_orig.jpg,True,блюдце,porcelain,fragment,profile,train_inner
12607,Нейш3А-2018-1755,Миска,Миски красноглиняной с коричневой поливой внутри профиль,Керамика,Д=15+ h=7+ см,Фрагмент,Строительный мусор с включением битого кирпича,,,Нейш3А-2018-1755,Нейш3А-2018-1755,Нейш3А-2018-1755_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-1755_orig.jpg,True,миска,ceramic,fragment,profile,train_inner
12674,Нейш3А-2018-1839,Крышка,Крышечка прозрачного зеленоватого стекла полусферической формы с рельефным орнаментом снаружи,Стекло,"Д=5,5 h=3 см",Целый,Строительный мусор с включением битого кирпича,,,Нейш3А-2018-1839,Нейш3А-2018-1839,Нейш3А-2018-1839_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-1839_orig.jpg,True,крышка,glass,whole,unknown,train_inner
12720,Нейш3А-2018-1911,Тарелка,Тарелки фаянсовой с зеленым цветочным орнаментом внутри профиль,Фаянс,"Д=20,5+ д=13+ см",Фрагмент,Современный строительный мусор,,,Нейш3А-2018-1911,Нейш3А-2018-1911,Нейш3А-2018-1911_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-1911_orig.jpg,True,тарелка,faience,fragment,profile,train_inner
12722,Нейш3А-2018-1913,Тарелка,Тарелки фаянсовой глубокой с зеленой поливой по венчику внутри клейменой профиль,Фарфор,"д=8,5+ см",Фрагмент,Современный строительный мусор,,,Нейш3А-2018-1913,Нейш3А-2018-1913,Нейш3А-2018-1913_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-1913_orig.jpg,True,тарелка,porcelain,fragment,rim,train_inner
12728,Нейш3А-2018-1919,Крышка,"Крышечки фарфоровой с волнистым краем и цветочным орнаментом снаружи (красный, зеленый, серебристый) клейменой венчика фр-т",Фарфор,"Д=5,5+ см",Фрагмент,Современный строительный мусор,,,Нейш3А-2018-1919,Нейш3А-2018-1919,Нейш3А-2018-1919_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-1919_orig.jpg,True,крышка,porcelain,fragment,rim,train_inner
12795,Нейш3А-2018-2040,Тарелка,Тарелки белоглиняной глубокой с желтой и зеленой поливой внутри венчика фр-т,Керамика,Д=13+ см,Фрагмент,Современный строительный мусор,,,Нейш3А-2018-2040,Нейш3А-2018-2040,Нейш3А-2018-2040_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-2040_orig.jpg,True,тарелка,ceramic,fragment,rim,train_inner
12803,Нейш3А-2018-2068,Изразец,Изразца печного светлоглиняного с белой поливой снаружи профиль,Керамика,"6,3х10+х12+х1,7 см",Фрагмент,Современный строительный мусор,,,Нейш3А-2018-2068,Нейш3А-2018-2068,Нейш3А-2018-2068_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-2068_orig.jpg,True,изразец,ceramic,fragment,profile,train_inner
12810,Нейш3А-2018-2087,Тарелка,Тарелки красноглиняной с белой обмазкой снаружи и зеленым поливным орнаментом на коричневом фоне внутри клейменой? донца фр-т,Керамика,д=12 см,Фрагмент,Темно-коричневая супесь,,,Нейш3А-2018-2087,Нейш3А-2018-2087,Нейш3А-2018-2087_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-2087_orig.jpg,True,тарелка,ceramic,fragment,base,train_inner
12815,Нейш3А-2018-2098,Миска,Миски светлоглиняной со светло-коричневой поливой снаружи и внутри донца фр-т,Керамика,д=8+ см,Фрагмент,Темно-коричневая супесь,,,Нейш3А-2018-2098,Нейш3А-2018-2098,Нейш3А-2018-2098_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-2098_orig.jpg,True,миска,ceramic,fragment,base,train_inner
12826,Нейш3А-2018-2145,Тарелка,Тарелки фаянсовой с черным линейны орнаментом внутри венчика фр-т,Фаянс,"Д=6,5+ см",Фрагмент,Современный строительный мусор,,,Нейш3А-2018-2145,Нейш3А-2018-2145,Нейш3А-2018-2145_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-2145_orig.jpg,True,тарелка,faience,fragment,rim,train_inner
12850,Нейш3А-2018-2216,Тарелка,Тарелки фаянсовой профиль,Фаянс,Д=18+ см,Фрагмент,Строительный мусор с включением темно-коричневой супеси,,,Нейш3А-2018-2216,Нейш3А-2018-2216,Нейш3А-2018-2216_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-2216_orig.jpg,True,тарелка,faience,fragment,profile,train_inner
12917,Нейш3А-2018-2327,Крышка,"Крышечка фарфоровая полусферической формы с цветочным орнаментом (розовый, зеленый, черный) и золотистой отводкой края, с шарообразной ручкой со сквозным отверстием",Фарфор,"Д=6,7 см",Целый,Современный строительный мусор,,,Нейш3А-2018-2327,Нейш3А-2018-2327,Нейш3А-2018-2327_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-2327_orig.jpg,True,крышка,porcelain,whole,rim,train_inner
12919,Нейш3А-2018-2330,Крышка,Крышечки красноглиняной со светло-коричневой поливой снаружи и внутри со сквозным круглым отверстием в центре профиль,Керамика,Д=5+ см,Фрагмент,Современный строительный мусор,,,Нейш3А-2018-2330,Нейш3А-2018-2330,Нейш3А-2018-2330_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-2330_orig.jpg,True,крышка,ceramic,fragment,profile,train_inner
12968,Нейш3А-2018-2416,Изразец,Изразца печного желтоглиняного фр-т,Керамика,"12,5+х3,8х4 см",Фрагмент,Строительный мусор с включением темно-коричневой супеси,,,Нейш3А-2018-2416,Нейш3А-2018-2416,Нейш3А-2018-2416_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-2416_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
12974,Нейш3А-2018-2435,Тарелка,Тарелки красноглиняной венчика фр-т,Керамика,"Д=13,5 см",Фрагмент,"Строительный мусор, темно-коричневая супесь с включением желтой",,,Нейш3А-2018-2435,Нейш3А-2018-2435,Нейш3А-2018-2435_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-2435_orig.jpg,True,тарелка,ceramic,fragment,rim,train_inner
12983,Нейш3А-2018-2510,Крышка,"Крышечки фаянсовой полусферической формы с пятнистым орнаментом снаружи (зеленый, бордовый) венчика фр-т",Фаянс,Д=6+ см,Фрагмент,Строительный мусор с битым кирпичом,,,Нейш3А-2018-2510,Нейш3А-2018-2510,Нейш3А-2018-2510_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-2510_orig.jpg,True,крышка,faience,fragment,rim,train_inner
12989,Нейш3А-2018-2548,Крышка,"Крышечка фарфоровая цилиндрической формы с синим линейным орнаментом, круглой ручкой в центре и отверстием под слив",Фарфор,"Д=5,2 h=2 см",Целый,Строительный мусор,,,Нейш3А-2018-2548,Нейш3А-2018-2548,Нейш3А-2018-2548_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нейш3А-2018-2548_orig.jpg,True,крышка,porcelain,whole,unknown,train_inner
